Id,ActivityHour,StepTotal
3372868164,4/15/2016 11:00,1180
3977333714,4/15/2016 11:00,394
4020332650,4/15/2016 11:00,4
4057192912,4/15/2016 11:00,761
4319703577,4/15/2016 11:00,257
4388161847,4/15/2016 11:00,399
4445114986,4/15/2016 11:00,408
4558609924,4/15/2016 11:00,468
4702921684,4/15/2016 11:00,58
5553957443,4/15/2016 11:00,1959
5577150313,4/15/2016 11:00,1295
6117666160,4/15/2016 11:00,1201
6290855005,4/15/2016 11:00,786
6775888955,4/15/2016 11:00,0
6962181067,4/15/2016 11:00,1151
7007744171,4/15/2016 11:00,634
7086361926,4/15/2016 11:00,36
8053475328,4/15/2016 11:00,216
8253242879,4/15/2016 11:00,0
8378563200,4/15/2016 11:00,2618
8583815059,4/15/2016 11:00,27
8792009665,4/15/2016 11:00,185
8877689391,4/15/2016 11:00,906
1503960366,4/15/2016 12:00,270
1624580081,4/15/2016 12:00,0
1644430081,4/15/2016 12:00,210
1844505072,4/15/2016 12:00,354
1927972279,4/15/2016 12:00,109
2022484408,4/15/2016 12:00,103
2026352035,4/15/2016 12:00,146
2320127002,4/15/2016 12:00,564
2347167796,4/15/2016 12:00,259
2873212765,4/15/2016 12:00,899
3372868164,4/15/2016 12:00,695
3977333714,4/15/2016 12:00,237
4020332650,4/15/2016 12:00,0
4057192912,4/15/2016 12:00,164
4319703577,4/15/2016 12:00,428
4388161847,4/15/2016 12:00,88
4445114986,4/15/2016 12:00,355
4558609924,4/15/2016 12:00,459
4702921684,4/15/2016 12:00,337
5553957443,4/15/2016 12:00,874
5577150313,4/15/2016 12:00,255
6117666160,4/15/2016 12:00,2175
6290855005,4/15/2016 12:00,382
6775888955,4/15/2016 12:00,0
6962181067,4/15/2016 12:00,444
7007744171,4/15/2016 12:00,319
7086361926,4/15/2016 12:00,421
8053475328,4/15/2016 12:00,176
8253242879,4/15/2016 12:00,174
8378563200,4/15/2016 12:00,655
8583815059,4/15/2016 12:00,141
8792009665,4/15/2016 12:00,85
8877689391,4/15/2016 12:00,454
1503960366,4/15/2016 13:00,373
1624580081,4/15/2016 13:00,0
1644430081,4/15/2016 13:00,94
1844505072,4/15/2016 13:00,413
1927972279,4/15/2016 13:00,0
2022484408,4/15/2016 13:00,1171
2026352035,4/15/2016 13:00,50
2320127002,4/15/2016 13:00,126
2347167796,4/15/2016 13:00,359
2873212765,4/15/2016 13:00,665
3372868164,4/15/2016 13:00,268
3977333714,4/15/2016 13:00,7
4020332650,4/15/2016 13:00,0
4057192912,4/15/2016 13:00,576
4319703577,4/15/2016 13:00,73
4388161847,4/15/2016 13:00,193
4445114986,4/15/2016 13:00,684
4558609924,4/15/2016 13:00,1578
4702921684,4/15/2016 13:00,109
5553957443,4/15/2016 13:00,9
5577150313,4/15/2016 13:00,581
6117666160,4/15/2016 13:00,1020
6290855005,4/15/2016 13:00,926
6775888955,4/15/2016 13:00,0
6962181067,4/15/2016 13:00,0
7007744171,4/15/2016 13:00,43
7086361926,4/15/2016 13:00,3448
8053475328,4/15/2016 13:00,2600
8253242879,4/15/2016 13:00,631
8378563200,4/15/2016 13:00,309
8583815059,4/15/2016 13:00,120
8792009665,4/15/2016 13:00,13
8877689391,4/15/2016 13:00,792
1503960366,4/15/2016 14:00,0
1624580081,4/15/2016 14:00,0
1644430081,4/15/2016 14:00,458
1844505072,4/15/2016 14:00,443
1927972279,4/15/2016 14:00,0
2022484408,4/15/2016 14:00,791
2026352035,4/15/2016 14:00,250
2320127002,4/15/2016 14:00,0
2347167796,4/15/2016 14:00,131
2873212765,4/15/2016 14:00,754
3372868164,4/15/2016 14:00,0
3977333714,4/15/2016 14:00,412
4020332650,4/15/2016 14:00,0
4057192912,4/15/2016 14:00,147
4319703577,4/15/2016 14:00,614
4388161847,4/15/2016 14:00,117
4445114986,4/15/2016 14:00,743
4558609924,4/15/2016 14:00,962
4702921684,4/15/2016 14:00,105
5553957443,4/15/2016 14:00,2183
5577150313,4/15/2016 14:00,634
6117666160,4/15/2016 14:00,1000
6290855005,4/15/2016 14:00,390
6775888955,4/15/2016 14:00,0
6962181067,4/15/2016 14:00,207
7007744171,4/15/2016 14:00,24
7086361926,4/15/2016 14:00,309
8053475328,4/15/2016 14:00,2025
8253242879,4/15/2016 14:00,85
8378563200,4/15/2016 14:00,669
8583815059,4/15/2016 14:00,162
8792009665,4/15/2016 14:00,0
8877689391,4/15/2016 14:00,113
1503960366,4/15/2016 15:00,0
1624580081,4/15/2016 15:00,0
1644430081,4/15/2016 15:00,32
1844505072,4/15/2016 15:00,441
1927972279,4/15/2016 15:00,0
2022484408,4/15/2016 15:00,481
2026352035,4/15/2016 15:00,758
2320127002,4/15/2016 15:00,275
2347167796,4/15/2016 15:00,15
2873212765,4/15/2016 15:00,312
3372868164,4/15/2016 15:00,927
3977333714,4/15/2016 15:00,616
4020332650,4/15/2016 15:00,0
4057192912,4/15/2016 15:00,88
4319703577,4/15/2016 15:00,187
4388161847,4/15/2016 15:00,452
4445114986,4/15/2016 15:00,594
4558609924,4/15/2016 15:00,237
4702921684,4/15/2016 15:00,101
5553957443,4/15/2016 15:00,261
5577150313,4/15/2016 15:00,1940
6117666160,4/15/2016 15:00,831
6290855005,4/15/2016 15:00,106
6775888955,4/15/2016 15:00,0
6962181067,4/15/2016 15:00,43
7007744171,4/15/2016 15:00,105
7086361926,4/15/2016 15:00,85
8053475328,4/15/2016 15:00,193
8253242879,4/15/2016 15:00,0
8378563200,4/15/2016 15:00,923
8583815059,4/15/2016 15:00,376
8792009665,4/15/2016 15:00,30
8877689391,4/15/2016 15:00,377
1503960366,4/15/2016 16:00,0
1624580081,4/15/2016 16:00,0
1644430081,4/15/2016 16:00,512
1844505072,4/15/2016 16:00,280
1927972279,4/15/2016 16:00,0
2022484408,4/15/2016 16:00,1233
2026352035,4/15/2016 16:00,142
2320127002,4/15/2016 16:00,258
2347167796,4/15/2016 16:00,323
2873212765,4/15/2016 16:00,666
3372868164,4/15/2016 16:00,578
3977333714,4/15/2016 16:00,2600
4020332650,4/15/2016 16:00,0
4319703577,4/15/2016 16:00,159
4388161847,4/15/2016 16:00,1100
4445114986,4/15/2016 16:00,788
4558609924,4/15/2016 16:00,414
4702921684,4/15/2016 16:00,1006
5553957443,4/15/2016 16:00,3256
5577150313,4/15/2016 16:00,288
6117666160,4/15/2016 16:00,1427
6290855005,4/15/2016 16:00,796
6775888955,4/15/2016 16:00,0
6962181067,4/15/2016 16:00,0
7007744171,4/15/2016 16:00,168
7086361926,4/15/2016 16:00,428
8053475328,4/15/2016 16:00,349
8253242879,4/15/2016 16:00,177
8378563200,4/15/2016 16:00,170
8583815059,4/15/2016 16:00,105
8792009665,4/15/2016 16:00,239
8877689391,4/15/2016 16:00,292
1503960366,4/15/2016 17:00,1774
1624580081,4/15/2016 17:00,0
1644430081,4/15/2016 17:00,129
1844505072,4/15/2016 17:00,213
1927972279,4/15/2016 17:00,0
2022484408,4/15/2016 17:00,582
2026352035,4/15/2016 17:00,218
2320127002,4/15/2016 17:00,498
2347167796,4/15/2016 17:00,73
2873212765,4/15/2016 17:00,128
3372868164,4/15/2016 17:00,489
3977333714,4/15/2016 17:00,1401
4020332650,4/15/2016 17:00,22
4319703577,4/15/2016 17:00,4
4388161847,4/15/2016 17:00,430
4445114986,4/15/2016 17:00,345
4558609924,4/15/2016 17:00,932
4702921684,4/15/2016 17:00,406
5553957443,4/15/2016 17:00,1035
5577150313,4/15/2016 17:00,106
6117666160,4/15/2016 17:00,1313
6290855005,4/15/2016 17:00,540
6775888955,4/15/2016 17:00,0
6962181067,4/15/2016 17:00,82
7007744171,4/15/2016 17:00,270
7086361926,4/15/2016 17:00,93
8053475328,4/15/2016 17:00,563
8253242879,4/15/2016 17:00,779
8378563200,4/15/2016 17:00,281
8583815059,4/15/2016 17:00,0
8792009665,4/15/2016 17:00,86
8877689391,4/15/2016 17:00,1103
1503960366,4/15/2016 18:00,509
1624580081,4/15/2016 18:00,6
1644430081,4/15/2016 18:00,655
1844505072,4/15/2016 18:00,0
1927972279,4/15/2016 18:00,0
2022484408,4/15/2016 18:00,227
2026352035,4/15/2016 18:00,351
2320127002,4/15/2016 18:00,312
2347167796,4/15/2016 18:00,2499
2873212765,4/15/2016 18:00,241
3372868164,4/15/2016 18:00,836
3977333714,4/15/2016 18:00,1541
4020332650,4/15/2016 18:00,455
4319703577,4/15/2016 18:00,357
4388161847,4/15/2016 18:00,510
4445114986,4/15/2016 18:00,208
4558609924,4/15/2016 18:00,259
4702921684,4/15/2016 18:00,755
5553957443,4/15/2016 18:00,762
5577150313,4/15/2016 18:00,785
6117666160,4/15/2016 18:00,1195
6290855005,4/15/2016 18:00,936
6775888955,4/15/2016 18:00,0
6962181067,4/15/2016 18:00,557
7007744171,4/15/2016 18:00,29
7086361926,4/15/2016 18:00,413
8053475328,4/15/2016 18:00,3542
8253242879,4/15/2016 18:00,207
8378563200,4/15/2016 18:00,919
8583815059,4/15/2016 18:00,0
8792009665,4/15/2016 18:00,724
8877689391,4/15/2016 18:00,2251
1503960366,4/15/2016 19:00,519
1624580081,4/15/2016 19:00,386
1644430081,4/15/2016 19:00,449
1844505072,4/15/2016 19:00,0
1927972279,4/15/2016 19:00,0
2022484408,4/15/2016 19:00,205
2026352035,4/15/2016 19:00,153
2320127002,4/15/2016 19:00,570
2347167796,4/15/2016 19:00,1137
2873212765,4/15/2016 19:00,179
3372868164,4/15/2016 19:00,869
3977333714,4/15/2016 19:00,593
4020332650,4/15/2016 19:00,343
4319703577,4/15/2016 19:00,691
4388161847,4/15/2016 19:00,261
4445114986,4/15/2016 19:00,184
4558609924,4/15/2016 19:00,1238
4702921684,4/15/2016 19:00,553
5553957443,4/15/2016 19:00,484
5577150313,4/15/2016 19:00,1431
6117666160,4/15/2016 19:00,1277
6290855005,4/15/2016 19:00,859
6775888955,4/15/2016 19:00,0
6962181067,4/15/2016 19:00,41
7007744171,4/15/2016 19:00,0
7086361926,4/15/2016 19:00,1714
8053475328,4/15/2016 19:00,6834
8253242879,4/15/2016 19:00,76
8378563200,4/15/2016 19:00,72
8583815059,4/15/2016 19:00,0
8792009665,4/15/2016 19:00,246
8877689391,4/15/2016 19:00,1646
1503960366,4/15/2016 20:00,77
1624580081,4/15/2016 20:00,0
1644430081,4/15/2016 20:00,1337
1844505072,4/15/2016 20:00,0
1927972279,4/15/2016 20:00,0
2022484408,4/15/2016 20:00,0
2026352035,4/15/2016 20:00,246
2320127002,4/15/2016 20:00,571
2347167796,4/15/2016 20:00,732
2873212765,4/15/2016 20:00,378
3372868164,4/15/2016 20:00,445
3977333714,4/15/2016 20:00,0
4020332650,4/15/2016 20:00,338
4319703577,4/15/2016 20:00,126
4388161847,4/15/2016 20:00,110
4445114986,4/15/2016 20:00,285
4558609924,4/15/2016 20:00,234
4702921684,4/15/2016 20:00,623
5553957443,4/15/2016 20:00,0
5577150313,4/15/2016 20:00,1102
6117666160,4/15/2016 20:00,1523
6290855005,4/15/2016 20:00,81
6775888955,4/15/2016 20:00,0
6962181067,4/15/2016 20:00,61
7007744171,4/15/2016 20:00,0
7086361926,4/15/2016 20:00,11
8053475328,4/15/2016 20:00,2967
8253242879,4/15/2016 20:00,175
8378563200,4/15/2016 20:00,7
8583815059,4/15/2016 20:00,0
8792009665,4/15/2016 20:00,215
8877689391,4/15/2016 20:00,328
1503960366,4/15/2016 21:00,280
1624580081,4/15/2016 21:00,27
1644430081,4/15/2016 21:00,11
1844505072,4/15/2016 21:00,457
1927972279,4/15/2016 21:00,0
2022484408,4/15/2016 21:00,0
2026352035,4/15/2016 21:00,34
2320127002,4/15/2016 21:00,306
2347167796,4/15/2016 21:00,294
2873212765,4/15/2016 21:00,106
3372868164,4/15/2016 21:00,174
3977333714,4/15/2016 21:00,10
4020332650,4/15/2016 21:00,455
4319703577,4/15/2016 21:00,327
4388161847,4/15/2016 21:00,360
4445114986,4/15/2016 21:00,678
4558609924,4/15/2016 21:00,10
4702921684,4/15/2016 21:00,794
5553957443,4/15/2016 21:00,148
5577150313,4/15/2016 21:00,4
6117666160,4/15/2016 21:00,550
6290855005,4/15/2016 21:00,652
6775888955,4/15/2016 21:00,0
6962181067,4/15/2016 21:00,0
7007744171,4/15/2016 21:00,0
7086361926,4/15/2016 21:00,0
8053475328,4/15/2016 21:00,138
8253242879,4/15/2016 21:00,74
8378563200,4/15/2016 21:00,45
8583815059,4/15/2016 21:00,0
8792009665,4/15/2016 21:00,0
8877689391,4/15/2016 21:00,955
1503960366,4/15/2016 22:00,2145
1624580081,4/15/2016 22:00,287
1644430081,4/15/2016 22:00,31
1844505072,4/15/2016 22:00,494
1927972279,4/15/2016 22:00,0
2022484408,4/15/2016 22:00,0
2026352035,4/15/2016 22:00,12
2320127002,4/15/2016 22:00,117
2347167796,4/15/2016 22:00,244
2873212765,4/15/2016 22:00,0
3372868164,4/15/2016 22:00,0
3977333714,4/15/2016 22:00,195
4020332650,4/15/2016 22:00,204
4319703577,4/15/2016 22:00,164
4388161847,4/15/2016 22:00,387
4445114986,4/15/2016 22:00,277
4558609924,4/15/2016 22:00,150
4702921684,4/15/2016 22:00,562
5553957443,4/15/2016 22:00,280
5577150313,4/15/2016 22:00,45
6117666160,4/15/2016 22:00,190
6290855005,4/15/2016 22:00,629
6775888955,4/15/2016 22:00,0
6962181067,4/15/2016 22:00,47
7007744171,4/15/2016 22:00,0
7086361926,4/15/2016 22:00,85
8053475328,4/15/2016 22:00,770
8253242879,4/15/2016 22:00,119
8378563200,4/15/2016 22:00,857
8583815059,4/15/2016 22:00,0
8792009665,4/15/2016 22:00,94
8877689391,4/15/2016 22:00,1204
1503960366,4/15/2016 23:00,2768
1624580081,4/15/2016 23:00,185
1644430081,4/15/2016 23:00,304
1844505072,4/15/2016 23:00,303
1927972279,4/15/2016 23:00,0
2022484408,4/15/2016 23:00,0
2026352035,4/15/2016 23:00,5
2320127002,4/15/2016 23:00,0
2347167796,4/15/2016 23:00,0
2873212765,4/15/2016 23:00,0
3372868164,4/15/2016 23:00,0
3977333714,4/15/2016 23:00,615
4020332650,4/15/2016 23:00,0
4319703577,4/15/2016 23:00,50
4388161847,4/15/2016 23:00,393
4445114986,4/15/2016 23:00,422
4558609924,4/15/2016 23:00,64
4702921684,4/15/2016 23:00,78
5553957443,4/15/2016 23:00,12
5577150313,4/15/2016 23:00,0
6117666160,4/15/2016 23:00,317
6290855005,4/15/2016 23:00,634
6775888955,4/15/2016 23:00,0
6962181067,4/15/2016 23:00,24
7007744171,4/15/2016 23:00,0
7086361926,4/15/2016 23:00,0
8053475328,4/15/2016 23:00,0
8253242879,4/15/2016 23:00,175
8378563200,4/15/2016 23:00,0
8583815059,4/15/2016 23:00,0
8792009665,4/15/2016 23:00,78
8877689391,4/15/2016 23:00,717
1503960366,4/16/2016 0:00,459
1624580081,4/16/2016 0:00,465
1644430081,4/16/2016 0:00,0
1844505072,4/16/2016 0:00,0
1927972279,4/16/2016 0:00,0
2022484408,4/16/2016 0:00,0
2026352035,4/16/2016 0:00,0
2320127002,4/16/2016 0:00,0
2347167796,4/16/2016 0:00,0
2873212765,4/16/2016 0:00,0
3372868164,4/16/2016 0:00,0
3977333714,4/16/2016 0:00,13
4020332650,4/16/2016 0:00,0
4319703577,4/16/2016 0:00,67
4388161847,4/16/2016 0:00,0
4445114986,4/16/2016 0:00,0
4558609924,4/16/2016 0:00,89
4702921684,4/16/2016 0:00,0
5553957443,4/16/2016 0:00,0
5577150313,4/16/2016 0:00,68
6117666160,4/16/2016 0:00,131
6290855005,4/16/2016 0:00,0
6775888955,4/16/2016 0:00,0
6962181067,4/16/2016 0:00,6
7007744171,4/16/2016 0:00,0
7086361926,4/16/2016 0:00,31
8053475328,4/16/2016 0:00,0
8253242879,4/16/2016 0:00,0
8378563200,4/16/2016 0:00,0
8583815059,4/16/2016 0:00,0
8792009665,4/16/2016 0:00,98
8877689391,4/16/2016 0:00,600
1503960366,4/16/2016 1:00,0
1624580081,4/16/2016 1:00,0
1644430081,4/16/2016 1:00,0
1844505072,4/16/2016 1:00,0
1927972279,4/16/2016 1:00,0
2022484408,4/16/2016 1:00,0
2026352035,4/16/2016 1:00,20
2320127002,4/16/2016 1:00,0
2347167796,4/16/2016 1:00,0
2873212765,4/16/2016 1:00,0
3372868164,4/16/2016 1:00,0
3977333714,4/16/2016 1:00,0
4020332650,4/16/2016 1:00,0
4319703577,4/16/2016 1:00,0
4388161847,4/16/2016 1:00,0
4445114986,4/16/2016 1:00,0
4558609924,4/16/2016 1:00,0
4702921684,4/16/2016 1:00,0
5553957443,4/16/2016 1:00,8
5577150313,4/16/2016 1:00,4
6117666160,4/16/2016 1:00,0
6290855005,4/16/2016 1:00,0
6775888955,4/16/2016 1:00,0
6962181067,4/16/2016 1:00,22
7007744171,4/16/2016 1:00,0
7086361926,4/16/2016 1:00,0
8053475328,4/16/2016 1:00,0
8253242879,4/16/2016 1:00,0
8378563200,4/16/2016 1:00,7
8583815059,4/16/2016 1:00,0
8792009665,4/16/2016 1:00,146
8877689391,4/16/2016 1:00,0
1503960366,4/16/2016 2:00,63
1624580081,4/16/2016 2:00,81
1644430081,4/16/2016 2:00,0
1844505072,4/16/2016 2:00,0
1927972279,4/16/2016 2:00,0
2022484408,4/16/2016 2:00,0
2026352035,4/16/2016 2:00,7
2320127002,4/16/2016 2:00,0
2347167796,4/16/2016 2:00,0
2873212765,4/16/2016 2:00,0
3372868164,4/16/2016 2:00,0
3977333714,4/16/2016 2:00,0
4020332650,4/16/2016 2:00,0
4319703577,4/16/2016 2:00,0
4388161847,4/16/2016 2:00,0
4445114986,4/16/2016 2:00,4
4558609924,4/16/2016 2:00,11
4702921684,4/16/2016 2:00,0
5553957443,4/16/2016 2:00,0
5577150313,4/16/2016 2:00,62
6117666160,4/16/2016 2:00,9
6290855005,4/16/2016 2:00,0
6775888955,4/16/2016 2:00,0
6962181067,4/16/2016 2:00,0
7007744171,4/16/2016 2:00,0
7086361926,4/16/2016 2:00,0
8053475328,4/16/2016 2:00,0
8253242879,4/16/2016 2:00,0
8378563200,4/16/2016 2:00,8
8583815059,4/16/2016 2:00,0
8792009665,4/16/2016 2:00,0
8877689391,4/16/2016 2:00,0
1503960366,4/16/2016 3:00,6
1624580081,4/16/2016 3:00,0
1644430081,4/16/2016 3:00,0
1844505072,4/16/2016 3:00,0
1927972279,4/16/2016 3:00,0
2022484408,4/16/2016 3:00,0
2026352035,4/16/2016 3:00,0
2320127002,4/16/2016 3:00,0
2347167796,4/16/2016 3:00,0
2873212765,4/16/2016 3:00,0
3372868164,4/16/2016 3:00,0
3977333714,4/16/2016 3:00,0
4020332650,4/16/2016 3:00,0
4319703577,4/16/2016 3:00,11
4388161847,4/16/2016 3:00,0
4445114986,4/16/2016 3:00,10
4558609924,4/16/2016 3:00,0
4702921684,4/16/2016 3:00,0
5553957443,4/16/2016 3:00,10
5577150313,4/16/2016 3:00,5
6117666160,4/16/2016 3:00,15
6290855005,4/16/2016 3:00,0
6775888955,4/16/2016 3:00,0
6962181067,4/16/2016 3:00,6
7007744171,4/16/2016 3:00,0
7086361926,4/16/2016 3:00,0
8053475328,4/16/2016 3:00,58
8253242879,4/16/2016 3:00,0
8378563200,4/16/2016 3:00,75
8583815059,4/16/2016 3:00,0
8792009665,4/16/2016 3:00,0
8877689391,4/16/2016 3:00,0
1503960366,4/16/2016 4:00,6
1624580081,4/16/2016 4:00,0
1644430081,4/16/2016 4:00,0
1844505072,4/16/2016 4:00,0
1927972279,4/16/2016 4:00,0
2022484408,4/16/2016 4:00,0
2026352035,4/16/2016 4:00,23
2320127002,4/16/2016 4:00,0
2347167796,4/16/2016 4:00,0
2873212765,4/16/2016 4:00,0
3372868164,4/16/2016 4:00,0
3977333714,4/16/2016 4:00,0
4020332650,4/16/2016 4:00,0
4319703577,4/16/2016 4:00,0
4388161847,4/16/2016 4:00,17
4445114986,4/16/2016 4:00,0
4558609924,4/16/2016 4:00,0
4702921684,4/16/2016 4:00,33
5553957443,4/16/2016 4:00,15
5577150313,4/16/2016 4:00,0
6117666160,4/16/2016 4:00,0
6290855005,4/16/2016 4:00,0
6775888955,4/16/2016 4:00,0
6962181067,4/16/2016 4:00,0
7007744171,4/16/2016 4:00,0
7086361926,4/16/2016 4:00,0
8053475328,4/16/2016 4:00,0
8253242879,4/16/2016 4:00,0
8378563200,4/16/2016 4:00,14
8583815059,4/16/2016 4:00,0
8792009665,4/16/2016 4:00,0
8877689391,4/16/2016 4:00,0
1503960366,4/16/2016 5:00,12
1624580081,4/16/2016 5:00,0
1644430081,4/16/2016 5:00,0
1844505072,4/16/2016 5:00,0
1927972279,4/16/2016 5:00,0
2022484408,4/16/2016 5:00,0
2026352035,4/16/2016 5:00,0
2320127002,4/16/2016 5:00,0
2347167796,4/16/2016 5:00,0
2873212765,4/16/2016 5:00,0
3372868164,4/16/2016 5:00,222
3977333714,4/16/2016 5:00,17
4020332650,4/16/2016 5:00,0
4319703577,4/16/2016 5:00,0
4388161847,4/16/2016 5:00,0
4445114986,4/16/2016 5:00,0
4558609924,4/16/2016 5:00,0
4702921684,4/16/2016 5:00,28
5553957443,4/16/2016 5:00,8
5577150313,4/16/2016 5:00,0
6117666160,4/16/2016 5:00,0
6290855005,4/16/2016 5:00,0
6775888955,4/16/2016 5:00,0
6962181067,4/16/2016 5:00,0
7007744171,4/16/2016 5:00,0
7086361926,4/16/2016 5:00,0
8053475328,4/16/2016 5:00,0
8253242879,4/16/2016 5:00,0
8378563200,4/16/2016 5:00,0
8583815059,4/16/2016 5:00,0
8792009665,4/16/2016 5:00,0
8877689391,4/16/2016 5:00,0
1503960366,4/16/2016 6:00,0
1624580081,4/16/2016 6:00,0
1644430081,4/16/2016 6:00,0
1844505072,4/16/2016 6:00,0
1927972279,4/16/2016 6:00,0
2022484408,4/16/2016 6:00,0
2026352035,4/16/2016 6:00,499
2320127002,4/16/2016 6:00,0
2347167796,4/16/2016 6:00,0
2873212765,4/16/2016 6:00,0
3372868164,4/16/2016 6:00,94
3977333714,4/16/2016 6:00,0
4020332650,4/16/2016 6:00,0
4319703577,4/16/2016 6:00,10
4388161847,4/16/2016 6:00,261
4445114986,4/16/2016 6:00,0
4558609924,4/16/2016 6:00,0
4702921684,4/16/2016 6:00,0
5553957443,4/16/2016 6:00,9
5577150313,4/16/2016 6:00,2088
6117666160,4/16/2016 6:00,0
6290855005,4/16/2016 6:00,0
6775888955,4/16/2016 6:00,0
6962181067,4/16/2016 6:00,0
7007744171,4/16/2016 6:00,70
7086361926,4/16/2016 6:00,0
8053475328,4/16/2016 6:00,0
8253242879,4/16/2016 6:00,0
8378563200,4/16/2016 6:00,0
8583815059,4/16/2016 6:00,0
8792009665,4/16/2016 6:00,0
8877689391,4/16/2016 6:00,0
1503960366,4/16/2016 7:00,101
1624580081,4/16/2016 7:00,0
1644430081,4/16/2016 7:00,0
1844505072,4/16/2016 7:00,0
1927972279,4/16/2016 7:00,0
2022484408,4/16/2016 7:00,126
2026352035,4/16/2016 7:00,90
2320127002,4/16/2016 7:00,0
2347167796,4/16/2016 7:00,1446
2873212765,4/16/2016 7:00,2650
3372868164,4/16/2016 7:00,846
3977333714,4/16/2016 7:00,0
4020332650,4/16/2016 7:00,1838
4319703577,4/16/2016 7:00,0
4388161847,4/16/2016 7:00,92
4445114986,4/16/2016 7:00,0
4558609924,4/16/2016 7:00,0
4702921684,4/16/2016 7:00,365
5553957443,4/16/2016 7:00,9
5577150313,4/16/2016 7:00,1525
6117666160,4/16/2016 7:00,268
6290855005,4/16/2016 7:00,0
6775888955,4/16/2016 7:00,0
6962181067,4/16/2016 7:00,79
7007744171,4/16/2016 7:00,662
7086361926,4/16/2016 7:00,0
8053475328,4/16/2016 7:00,0
8253242879,4/16/2016 7:00,0
8378563200,4/16/2016 7:00,74
8583815059,4/16/2016 7:00,0
8792009665,4/16/2016 7:00,0
8877689391,4/16/2016 7:00,0
1503960366,4/16/2016 8:00,175
1624580081,4/16/2016 8:00,0
1644430081,4/16/2016 8:00,0
1844505072,4/16/2016 8:00,0
1927972279,4/16/2016 8:00,0
2022484408,4/16/2016 8:00,904
2026352035,4/16/2016 8:00,184
2320127002,4/16/2016 8:00,0
2347167796,4/16/2016 8:00,5291
2873212765,4/16/2016 8:00,1999
3372868164,4/16/2016 8:00,1018
3977333714,4/16/2016 8:00,17
4020332650,4/16/2016 8:00,13
4319703577,4/16/2016 8:00,0
4388161847,4/16/2016 8:00,1309
4445114986,4/16/2016 8:00,0
4558609924,4/16/2016 8:00,0
4702921684,4/16/2016 8:00,385
5553957443,4/16/2016 8:00,0
5577150313,4/16/2016 8:00,85
6117666160,4/16/2016 8:00,1274
6290855005,4/16/2016 8:00,1727
6775888955,4/16/2016 8:00,0
6962181067,4/16/2016 8:00,902
7007744171,4/16/2016 8:00,107
7086361926,4/16/2016 8:00,0
8053475328,4/16/2016 8:00,0
8253242879,4/16/2016 8:00,0
8378563200,4/16/2016 8:00,269
8583815059,4/16/2016 8:00,0
8792009665,4/16/2016 8:00,0
8877689391,4/16/2016 8:00,1145
1503960366,4/16/2016 9:00,1181
1624580081,4/16/2016 9:00,0
1644430081,4/16/2016 9:00,0
1844505072,4/16/2016 9:00,63
1927972279,4/16/2016 9:00,0
2022484408,4/16/2016 9:00,4833
2026352035,4/16/2016 9:00,235
2320127002,4/16/2016 9:00,0
2347167796,4/16/2016 9:00,5249
2873212765,4/16/2016 9:00,252
3372868164,4/16/2016 9:00,405
3977333714,4/16/2016 9:00,46
4020332650,4/16/2016 9:00,118
4319703577,4/16/2016 9:00,419
4388161847,4/16/2016 9:00,817
4445114986,4/16/2016 9:00,0
4558609924,4/16/2016 9:00,270
4702921684,4/16/2016 9:00,187
5553957443,4/16/2016 9:00,65
5577150313,4/16/2016 9:00,4
6117666160,4/16/2016 9:00,982
6290855005,4/16/2016 9:00,1841
6775888955,4/16/2016 9:00,0
6962181067,4/16/2016 9:00,5692
7007744171,4/16/2016 9:00,350
7086361926,4/16/2016 9:00,0
8053475328,4/16/2016 9:00,0
8253242879,4/16/2016 9:00,0
8378563200,4/16/2016 9:00,104
8583815059,4/16/2016 9:00,0
8792009665,4/16/2016 9:00,0
8877689391,4/16/2016 9:00,2012
1503960366,4/16/2016 10:00,1295
1624580081,4/16/2016 10:00,259
1644430081,4/16/2016 10:00,0
1844505072,4/16/2016 10:00,308
1927972279,4/16/2016 10:00,0
2022484408,4/16/2016 10:00,732
2026352035,4/16/2016 10:00,60
2320127002,4/16/2016 10:00,317
2347167796,4/16/2016 10:00,468
2873212765,4/16/2016 10:00,194
3372868164,4/16/2016 10:00,833
3977333714,4/16/2016 10:00,97
4020332650,4/16/2016 10:00,0
4319703577,4/16/2016 10:00,724
4388161847,4/16/2016 10:00,190
4445114986,4/16/2016 10:00,119
4558609924,4/16/2016 10:00,604
4702921684,4/16/2016 10:00,1383
5553957443,4/16/2016 10:00,501
5577150313,4/16/2016 10:00,1526
6117666160,4/16/2016 10:00,1549
6290855005,4/16/2016 10:00,568
6775888955,4/16/2016 10:00,0
6962181067,4/16/2016 10:00,837
7007744171,4/16/2016 10:00,196
7086361926,4/16/2016 10:00,0
8053475328,4/16/2016 10:00,0
8253242879,4/16/2016 10:00,505
8378563200,4/16/2016 10:00,280
8583815059,4/16/2016 10:00,0
8792009665,4/16/2016 10:00,0
8877689391,4/16/2016 10:00,1210
1503960366,4/16/2016 11:00,2043
1624580081,4/16/2016 11:00,231
1644430081,4/16/2016 11:00,783
1844505072,4/16/2016 11:00,481
1927972279,4/16/2016 11:00,0
2022484408,4/16/2016 11:00,678
2026352035,4/16/2016 11:00,47
2320127002,4/16/2016 11:00,513
2347167796,4/16/2016 11:00,869
2873212765,4/16/2016 11:00,326
